timestamps,block,episode,init_pos,human_action,agent_action,prev_x,prev_y,next_x,next_y,ee_pos_x_prev,ee_pos_y_prev,ee_vel_x_prev,ee_vel_y_prev,ee_pos_x_next,ee_pos_y_next,ee_vel_x_next,ee_vel_y_next,cmd_acc_human,cmd_acc_agent
1.759833765516000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.670518722260037392e-01,2.491166607395006172e-01,-2.546691970118283299e-01,2.510521103868885162e-01,4.412134456063630528e-01,4.768077287804265985e-01,5.000000000000000000e-01,5.240000000000000213e-01,5.070787392987854414e-01,4.870482031052302818e-01,7.079999999999999627e-01,5.240000000000000213e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.759833765721000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.546691970118283299e-01,2.510521103868885162e-01,-2.342912329752281086e-01,2.529850430314274368e-01,5.070787392987854414e-01,4.870482031052302818e-01,5.000000000000000000e-01,5.240000000000000213e-01,6.154721650253823784e-01,4.972753599546425596e-01,8.080000000000003846e-01,5.240000000000000213e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.759833765927000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-2.342912329752281086e-01,2.529850430314274368e-01,-2.121259365880099335e-01,2.549945173336825577e-01,6.154721650253823784e-01,4.972753599546425596e-01,5.000000000000000000e-01,5.240000000000000213e-01,7.333726777233513516e-01,5.079074991200135392e-01,7.160000000000000808e-01,5.240000000000000213e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.759833766132000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-2.121259365880099335e-01,2.549945173336825577e-01,-1.989343347633101555e-01,2.569289894489854009e-01,7.333726777233513516e-01,5.079074991200135392e-01,5.000000000000000000e-01,5.240000000000000213e-01,8.035407725355843134e-01,5.181428013173831060e-01,6.119999999999999885e-01,5.240000000000000213e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.759833766338000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000056e-01,2.000000000000000000e+00,-1.989343347633101555e-01,2.569289894489854009e-01,-1.936910943259133600e-01,2.587782792519589536e-01,8.035407725355843134e-01,5.181428013173831060e-01,6.039999999999999813e-01,5.240000000000000213e-01,8.314303493302480641e-01,5.279274034495183843e-01,5.120000000000000107e-01,5.100000000000000089e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
1.759833766548000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.936910943259133600e-01,2.587782792519589536e-01,-1.930553525736015130e-01,2.575688422958478108e-01,8.314303493302480641e-01,5.279274034495183843e-01,6.039999999999999813e-01,5.080000000000000071e-01,8.348119543957366329e-01,5.215282661155969945e-01,5.080000000000000071e-01,4.640000000000000235e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.759833766756000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.930301075188560478e-01,2.574542842647560836e-01,-1.886436409106065359e-01,2.545899298707778313e-01,8.349462366018295389e-01,5.209221389669634883e-01,5.000000000000000000e-01,4.640000000000000235e-01,8.582785057946460405e-01,5.057668247131102968e-01,6.079999999999999849e-01,4.640000000000000235e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.759833766964000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000056e-01,2.000000000000000000e+00,-1.886436409106065359e-01,2.545899298707778313e-01,-1.831079521529003773e-01,2.517328206568865689e-01,8.582785057946460405e-01,5.057668247131102968e-01,5.000000000000000000e-01,4.640000000000000235e-01,8.877236587611682106e-01,4.906498447454316625e-01,5.160000000000000142e-01,4.760000000000000342e-01,2.000000000000000042e-02,-2.000000000000000111e-01
1.759833767172000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-1.831079521529003773e-01,2.517328206568865689e-01,-1.824294207759844799e-01,2.519589297013417051e-01,8.877236587611682106e-01,4.906498447454316625e-01,5.000000000000000000e-01,4.779999999999999805e-01,8.913328682128485170e-01,4.918461888959879125e-01,5.080000000000000071e-01,5.279999999999999138e-01,2.000000000000000042e-02,0.000000000000000000e+00
1.759833767378000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.824294207759844799e-01,2.519589297013417051e-01,-1.817969866836602055e-01,2.545262308376897153e-01,8.913328682128485170e-01,4.918461888959879125e-01,5.000000000000000000e-01,5.300000000000000266e-01,8.946968793422329647e-01,5.054297927920091693e-01,5.080000000000000071e-01,5.320000000000000284e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.759833767584000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.817969866836602055e-01,2.545262308376897153e-01,-1.776973715252990194e-01,2.571015838244202212e-01,8.946968793422329647e-01,5.054297927920091693e-01,5.000000000000000000e-01,5.320000000000000284e-01,9.165033429505371476e-01,5.190559990710065241e-01,6.039999999999999813e-01,5.320000000000000284e-01,0.000000000000000000e+00,2.000000000000000111e-01
